-BEGIN HEADER-
NASA/POWER SRB/FLASHFlux/MERRA2/GEOS 5.12.4 (FP-IT) 0.5 x 0.5 Degree Daily Averaged Data 
Dates (month/day/year): 01/01/2015 through 01/01/2020 
Location: Latitude  50.1215   Longitude 22.0097 
Elevation from MERRA-2: Average for 1/2x1/2 degree lat/lon region = 230.89 meters   Site = na 
Climate zone: na (reference Briggs et al: http://www.energycodes.gov) 
Value for missing model data cannot be computed or out of model availability range: -999 
Parameter(s): 
T2M_RANGE MERRA2 1/2x1/2 Temperature Range at 2 Meters (C) 
PS MERRA2 1/2x1/2 Surface Pressure (kPa) 
T2M MERRA2 1/2x1/2 Temperature at 2 Meters (C) 
TS MERRA2 1/2x1/2 Earth Skin Temperature (C) 
WS10M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 10 Meters (m/s) 
RH2M MERRA2 1/2x1/2 Relative Humidity at 2 Meters (%) 
WS10M MERRA2 1/2x1/2 Wind Speed at 10 Meters (m/s) 
WS50M MERRA2 1/2x1/2 Wind Speed at 50 Meters (m/s) 
WS50M_RANGE MERRA2 1/2x1/2 Wind Speed Range at 50 Meters (m/s) 
ALLSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 All Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
CLRSKY_SFC_SW_DWN SRB/FLASHFlux 1/2x1/2 Clear Sky Insolation Incident on a Horizontal Surface (kW-hr/m^2/day) 
-END HEADER-
LAT,LON,YEAR,MO,DY,T2M_RANGE,TS,T2M,RH2M,PS,WS50M,WS10M,WS50M_RANGE,WS10M_RANGE,CLRSKY_SFC_SW_DWN,ALLSKY_SFC_SW_DWN
50.12151,22.00971,2016,11,05,    7.74,    2.94,    3.24,   75.64,   98.45,    8.25,    5.50,    5.81,    4.93,-999,              0.98
50.12151,22.00971,2016,11,06,    4.25,    7.00,    7.27,   93.59,   97.19,    6.77,    4.61,    9.20,    6.92,-999,              0.30
50.12151,22.00971,2016,11,07,    5.04,    3.11,    3.21,   93.83,   97.53,    6.47,    4.53,    3.13,    3.34,-999,              0.51
50.12151,22.00971,2016,11,08,    6.37,    1.32,    1.32,   89.91,   98.31,    4.23,    2.60,    6.24,    3.22,-999,              1.41
50.12151,22.00971,2016,11,09,    3.87,    0.56,    0.61,   95.68,   97.91,    4.32,    3.08,    6.27,    3.82,-999,              0.19
50.12151,22.00971,2016,11,10,    5.56,   -0.01,   -0.04,   87.63,   98.20,    3.77,    2.37,    5.07,    3.30,-999,              1.14
50.12151,22.00971,2016,11,11,    6.84,    0.20,    1.04,   89.87,   98.76,    4.58,    2.98,    5.10,    3.38,-999,              0.71
50.12151,22.00971,2016,11,12,    3.95,   -1.24,   -1.13,   91.01,   99.39,    7.54,    5.61,    5.49,    5.38,-999,              0.45
50.12151,22.00971,2016,11,13,    3.03,   -1.67,   -1.59,   89.95,   99.48,    8.52,    6.41,    5.41,    4.73,-999,              0.37
50.12151,22.00971,2016,11,14,    6.43,   -2.43,   -1.23,   89.24,  100.39,    4.09,    2.70,    2.27,    1.84,-999,              0.53
50.12151,22.00971,2016,11,15,    8.48,   -2.98,   -2.23,   86.16,  100.16,    6.01,    3.92,    4.39,    3.45,              1.52,              1.03
50.12151,22.00971,2016,11,16,    1.53,   -0.57,   -0.32,   90.52,   99.19,    7.83,    5.68,    0.68,    1.37,-999,              0.38
50.12151,22.00971,2016,11,17,    2.50,    0.57,    0.89,   91.22,   98.78,    8.93,    6.44,    2.76,    1.62,-999,              0.39
50.12151,22.00971,2016,11,18,    4.66,    2.44,    3.03,   91.74,   98.74,   10.52,    7.30,    2.43,    1.82,              1.33,              1.22
50.12151,22.00971,2016,11,19,    5.85,    5.48,    6.16,   90.17,   98.76,    9.98,    6.70,    4.16,    2.74,-999,              0.84
50.12151,22.00971,2016,11,20,    6.51,    6.74,    7.41,   90.01,   99.08,    7.44,    4.77,    9.29,    6.72,-999,              0.53
50.12151,22.00971,2016,11,21,    7.26,    5.90,    6.39,   88.73,   99.35,    8.34,    5.53,    2.30,    1.80,-999,              0.97
50.12151,22.00971,2016,11,22,    7.82,    4.81,    5.14,   88.45,   99.51,    7.81,    5.34,    2.14,    1.65,              1.20,              1.02
50.12151,22.00971,2016,11,23,    8.57,    3.62,    4.01,   91.96,   99.62,    6.22,    3.84,    3.02,    1.50,              1.19,              0.90
50.12151,22.00971,2016,11,24,    8.19,    4.43,    4.66,   92.69,   99.42,    3.42,    2.49,    3.99,    3.03,-999,              0.82
50.12151,22.00971,2016,11,25,    8.17,    1.94,    2.28,   94.04,   99.45,    3.39,    2.36,    3.27,    2.73,              1.16,              0.69
50.12151,22.00971,2016,11,26,    8.38,    1.19,    1.19,   91.56,   98.94,    5.02,    3.44,    6.84,    4.62,-999,              0.65
50.12151,22.00971,2016,11,27,    5.43,    2.11,    2.40,   94.69,   97.98,    8.83,    6.44,    2.29,    2.33,-999,              0.36
50.12151,22.00971,2016,11,28,    5.13,   -2.25,   -2.00,   87.46,   98.74,    8.79,    6.44,    4.59,    4.12,-999,              0.36
50.12151,22.00971,2016,11,29,    5.30,   -2.50,   -2.47,   88.06,   99.75,    8.53,    6.48,   10.00,    8.52,-999,              0.38
50.12151,22.00971,2016,11,30,    3.07,   -1.13,   -0.97,   79.02,   99.48,    8.61,    6.46,    7.48,    5.55,-999,              0.36
50.12151,22.00971,2016,12,01,    1.49,   -0.32,   -0.12,   94.30,   98.15,    8.27,    6.15,    3.99,    3.09,-999,              0.24
50.12151,22.00971,2016,12,02,    2.34,   -0.53,   -0.13,   94.42,   97.51,   10.88,    8.04,    4.45,    3.78,-999,              0.25
50.12151,22.00971,2016,12,03,    2.96,   -1.53,   -1.13,   91.81,   99.08,    9.37,    6.71,    2.59,    2.98,-999,              0.59
50.12151,22.00971,2016,12,04,    4.67,   -3.40,   -2.69,   92.97,  100.02,    6.22,    4.36,    7.52,    5.95,              1.08,              0.44
50.12151,22.00971,2016,12,05,    9.08,   -6.11,   -5.37,   88.04,  100.01,    7.54,    4.77,    3.92,    2.26,              1.07,              0.82
50.12151,22.00971,2016,12,06,    5.52,   -3.83,   -3.43,   92.89,   99.71,    8.25,    5.60,    2.73,    3.53,-999,              0.32
50.12151,22.00971,2016,12,07,    6.11,   -5.02,   -4.23,   91.90,  100.69,    5.51,    3.24,    8.55,    5.00,-999,              0.63
50.12151,22.00971,2016,12,08,    6.34,   -1.04,   -0.53,   89.76,   99.75,   11.22,    8.35,    4.38,    3.15,-999,              0.41
50.12151,22.00971,2016,12,09,    1.75,    1.17,    1.86,   92.48,   99.26,   11.27,    8.00,    3.31,    2.65,-999,              0.31
50.12151,22.00971,2016,12,10,    2.87,    2.73,    3.42,   96.43,   98.97,   10.64,    7.47,    3.45,    2.95,-999,              0.16
50.12151,22.00971,2016,12,11,    1.15,    3.51,    3.94,   93.69,   98.13,   10.46,    7.64,   10.63,    8.47,-999,              0.12
50.12151,22.00971,2016,12,12,   10.28,   -0.50,   -0.21,   91.06,   98.68,    9.35,    6.92,    6.16,    5.35,-999,              0.31
50.12151,22.00971,2016,12,13,    4.94,   -4.67,   -4.64,   76.80,   99.97,    4.97,    3.44,    5.84,    4.65,              1.03,              1.00
50.12151,22.00971,2016,12,14,    2.99,   -2.04,   -1.87,   87.95,   99.26,    8.32,    6.23,    2.10,    2.01,-999,              0.23
50.12151,22.00971,2016,12,15,    6.90,   -1.97,   -1.51,   96.81,  100.01,    5.54,    3.60,    3.56,    2.63,-999,              0.35
50.12151,22.00971,2016,12,16,    6.93,   -6.75,   -5.29,   88.46,  100.71,    3.32,    2.10,    6.91,    3.32,-999,              0.57
50.12151,22.00971,2016,12,17,    6.17,   -4.87,   -4.31,   89.52,  100.62,    6.01,    3.82,    3.90,    2.34,-999,              0.50
50.12151,22.00971,2016,12,18,    4.64,   -4.22,   -3.89,   92.14,  100.34,    4.69,    3.23,    2.67,    2.26,-999,              0.19
50.12151,22.00971,2016,12,19,    4.69,   -1.62,   -1.39,   96.47,  100.45,    5.52,    3.50,    2.28,    1.91,-999,              0.36
50.12151,22.00971,2016,12,20,    4.33,   -2.01,   -1.56,   92.63,  100.43,    4.60,    3.02,    7.39,    4.85,-999,              0.35
50.12151,22.00971,2016,12,21,    5.73,   -3.85,   -3.56,   92.18,  100.43,    6.54,    4.64,    1.66,    1.94,-999,              0.66
50.12151,22.00971,2016,12,22,    7.30,   -5.24,   -4.59,   91.20,  100.42,    5.40,    3.34,    3.05,    1.60,              0.94,              0.94
50.12151,22.00971,2016,12,23,    7.05,   -3.76,   -3.47,   93.08,  100.40,    6.58,    4.39,    2.09,    3.18,-999,              0.46
50.12151,22.00971,2016,12,24,    4.49,   -2.26,   -2.11,   91.05,   99.72,    7.48,    5.48,    4.80,    4.43,-999,              0.80
50.12151,22.00971,2016,12,25,    2.48,    0.23,    0.70,   96.08,   98.92,    8.81,    6.13,    4.41,    3.62,-999,              0.28
50.12151,22.00971,2016,12,26,    3.57,    1.88,    2.62,   97.16,   99.04,   10.09,    6.84,    6.02,    4.38,-999,              0.33
50.12151,22.00971,2016,12,27,    2.57,    0.76,    1.37,   91.58,   98.95,   14.32,   10.65,    4.62,    4.14,-999,              0.44
50.12151,22.00971,2016,12,28,    2.76,   -0.85,   -0.48,   87.40,   99.78,   10.74,    7.95,    5.61,    4.69,-999,              0.39
50.12151,22.00971,2016,12,29,    3.71,   -2.35,   -2.14,   87.71,  100.94,    5.52,    3.82,    4.59,    3.55,-999,              0.24
50.12151,22.00971,2016,12,30,    5.38,   -3.42,   -3.07,   91.67,  100.85,    5.41,    3.45,    4.07,    2.46,-999,              0.39
50.12151,22.00971,2016,12,31,    7.68,   -3.94,   -3.39,   86.76,  100.10,    7.34,    4.88,    3.54,    1.84,              1.03,              0.96
50.12151,22.00971,2017,01,01,    9.17,   -5.62,   -5.16,   77.58,   99.16,    8.11,    5.73,    2.32,    2.09,              1.01,              0.86
50.12151,22.00971,2017,01,02,    8.18,   -5.22,   -5.05,   87.60,   98.47,    8.58,    6.54,    1.83,    1.85,              1.00,              0.55
50.12151,22.00971,2017,01,03,    3.59,   -2.26,   -2.00,   88.35,   98.60,    9.28,    6.87,    3.15,    2.94,-999,              0.57
50.12151,22.00971,2017,01,04,    2.87,   -0.73,   -0.25,   87.14,   96.98,   12.94,    9.78,    1.74,    1.54,-999,              0.29
50.12151,22.00971,2017,01,05,   15.18,   -7.71,   -7.36,   83.55,   98.33,   10.72,    8.12,    5.65,    4.58,-999,              0.29
50.12151,22.00971,2017,01,06,    5.73,  -15.35,  -15.35,   73.83,  100.15,    7.83,    6.00,    1.80,    1.86,-999,              0.68
50.12151,22.00971,2017,01,07,    5.28,  -17.54,  -17.42,   75.19,  100.16,    6.79,    5.11,    3.54,    2.87,              1.14,              0.78
50.12151,22.00971,2017,01,08,    8.99,  -13.58,  -13.55,   85.82,   99.74,    7.22,    5.53,    6.14,    4.29,-999,              0.80
50.12151,22.00971,2017,01,09,    5.55,  -11.23,  -10.60,   78.07,   99.65,    3.90,    2.86,    7.56,    5.85,-999,              0.46
50.12151,22.00971,2017,01,10,    9.57,  -12.64,  -11.51,   82.99,   99.39,    4.28,    2.99,    4.56,    2.89,-999,              0.49
50.12151,22.00971,2017,01,11,    8.86,  -13.72,  -12.48,   86.21,   98.92,    4.91,    3.25,    7.47,    4.61,              1.19,              0.86
50.12151,22.00971,2017,01,12,   11.10,   -5.11,   -4.68,   93.59,   97.75,   10.48,    7.79,    2.30,    2.83,-999,              0.37
50.12151,22.00971,2017,01,13,    4.88,   -3.50,   -3.09,   90.33,   97.14,    8.90,    6.39,    5.99,    6.10,-999,              0.33
50.12151,22.00971,2017,01,14,    3.52,   -2.76,   -2.22,   95.48,   97.10,    6.82,    4.32,    3.72,    3.71,-999,              0.15
50.12151,22.00971,2017,01,15,    8.40,   -5.85,   -5.08,   93.63,   98.57,    6.44,    3.80,    2.29,    0.67,-999,              0.53
50.12151,22.00971,2017,01,16,    9.42,  -10.65,   -7.72,   91.22,   99.36,    4.29,    2.77,    5.78,    3.10,              1.26,              0.80
50.12151,22.00971,2017,01,17,    6.02,   -8.87,   -8.64,   91.82,  100.33,    4.09,    2.81,    4.29,    2.46,-999,              0.49
50.12151,22.00971,2017,01,18,    7.12,  -10.51,  -10.14,   89.64,  100.98,    4.29,    2.90,    2.44,    1.19,-999,              0.42
50.12151,22.00971,2017,01,19,    5.46,  -11.49,  -10.61,   88.82,  100.96,    2.73,    1.94,    5.28,    3.13,-999,              0.47
50.12151,22.00971,2017,01,20,    9.85,   -6.54,   -6.17,   88.62,  100.50,    7.30,    4.86,    2.52,    2.12,              1.31,              0.65
50.12151,22.00971,2017,01,21,    4.01,   -3.11,   -2.70,   93.97,  100.33,    6.67,    4.53,    4.59,    3.92,-999,              0.44
50.12151,22.00971,2017,01,22,    8.60,   -4.70,   -3.58,   95.82,  100.49,    3.75,    2.38,    6.00,    3.59,-999,              0.42
50.12151,22.00971,2017,01,23,    8.30,   -8.04,   -6.99,   92.54,   99.83,    5.70,    3.69,    3.66,    2.17,              1.48,              0.97
50.12151,22.00971,2017,01,24,    6.79,   -8.40,   -7.94,   90.96,   99.65,    6.27,    4.00,    2.71,    1.72,-999,              0.59
50.12151,22.00971,2017,01,25,   12.95,   -6.10,   -5.58,   97.34,  100.01,    6.06,    3.83,    1.35,    1.95,-999,              0.31
50.12151,22.00971,2017,01,26,    9.15,  -15.99,  -13.21,   85.13,  100.55,    2.95,    2.12,    4.19,    2.64,-999,              1.06
50.12151,22.00971,2017,01,27,   12.71,  -11.84,  -10.44,   88.94,  100.09,    5.68,    3.68,    3.68,    1.84,              1.62,              1.36
50.12151,22.00971,2017,01,28,   11.64,   -9.33,   -8.63,   87.24,   99.80,    5.86,    3.80,    4.40,    1.41,              1.63,              1.21
50.12151,22.00971,2017,01,29,   11.07,  -10.09,   -9.09,   88.90,   99.81,    5.14,    3.30,    4.55,    1.94,-999,              0.84
50.12151,22.00971,2017,01,30,   11.41,   -9.37,   -8.69,   89.76,   99.59,    6.79,    4.53,    4.87,    2.36,              1.76,              1.22
50.12151,22.00971,2017,01,31,    8.75,   -7.76,   -6.98,   88.87,   99.41,    8.37,    5.38,    1.71,    2.54,              1.81,              1.45
50.12151,22.00971,2017,02,01,    9.74,   -4.71,   -3.79,   95.92,   99.50,    6.18,    3.56,    3.09,    1.37,-999,              1.25
50.12151,22.00971,2017,02,02,    4.92,   -1.80,   -0.87,   95.78,   99.00,    5.64,    3.41,    3.80,    2.58,-999,              0.82
50.12151,22.00971,2017,02,03,    6.27,   -2.65,   -1.60,   96.87,   98.39,    2.72,    1.64,    1.95,    1.27,-999,              0.71
50.12151,22.00971,2017,02,04,    6.65,   -3.49,   -3.57,   95.36,   98.21,    5.27,    3.87,    3.27,    2.43,-999,              0.91
50.12151,22.00971,2017,02,05,    3.87,   -2.39,   -1.69,   96.59,   97.86,    2.42,    1.60,    4.07,    2.90,-999,              0.65
50.12151,22.00971,2017,02,06,    4.36,   -3.32,   -2.95,   93.55,   98.66,    3.35,    2.38,    3.63,    2.74,-999,              0.76
50.12151,22.00971,2017,02,07,    4.85,   -6.57,   -6.69,   87.41,   99.20,    7.92,    6.20,    4.07,    3.68,-999,              0.66
50.12151,22.00971,2017,02,08,    3.98,   -8.97,   -9.09,   84.21,   99.86,    7.57,    5.78,    2.58,    2.76,-999,              0.84
50.12151,22.00971,2017,02,09,    6.75,   -8.09,   -8.21,   85.30,  100.45,    6.97,    5.21,    1.80,    1.60,-999,              1.28
50.12151,22.00971,2017,02,10,   11.24,   -9.39,   -9.24,   87.08,  100.47,    7.92,    5.79,    3.06,    2.19,              2.27,              2.12
50.12151,22.00971,2017,02,11,   11.14,  -11.20,  -11.24,   89.64,  100.43,    8.39,    6.37,    2.72,    2.28,              2.36,              2.17
50.12151,22.00971,2017,02,12,   10.48,  -10.05,   -9.81,   88.39,  100.77,    7.37,    5.24,    3.58,    2.70,-999,              1.39
50.12151,22.00971,2017,02,13,    8.09,  -10.36,   -9.18,   87.57,  100.94,    3.50,    2.53,    4.26,    2.72,              2.47,              2.07
50.12151,22.00971,2017,02,14,   11.36,   -8.22,   -7.86,   89.73,  100.61,    6.24,    4.16,    5.77,    4.23,              2.41,              2.31
50.12151,22.00971,2017,02,15,   10.02,   -6.57,   -5.15,   93.72,  100.72,    3.80,    2.57,    5.47,    3.15,              2.46,              2.46
50.12151,22.00971,2017,02,16,   10.66,   -2.81,   -1.77,   92.29,  100.20,    6.97,    4.19,    3.48,    1.68,              2.50,              2.50
50.12151,22.00971,2017,02,17,    6.74,   -0.20,    0.13,   92.07,   99.33,    6.68,    4.45,    1.78,    2.14,-999,              2.25
50.12151,22.00971,2017,02,18,    3.36,   -0.68,   -0.25,   97.99,   99.43,    4.46,    2.72,    2.91,    2.08,-999,              1.03
50.12151,22.00971,2017,02,19,    6.13,   -0.57,   -0.10,   92.31,   99.54,    4.90,    2.93,    2.90,    1.79,-999,              1.41
50.12151,22.00971,2017,02,20,    8.65,    0.02,    0.44,   87.88,   98.85,    8.75,    5.99,    4.85,    5.12,              2.74,              2.74
50.12151,22.00971,2017,02,21,    5.77,    2.30,    2.87,   96.36,   97.73,   11.21,    8.22,    2.92,    3.39,-999,              0.85
50.12151,22.00971,2017,02,22,    7.28,    3.54,    3.97,   92.04,   97.74,   10.97,    8.19,    7.53,    4.90,-999,              2.79
50.12151,22.00971,2017,02,23,    4.51,    5.48,    5.91,   90.62,   97.22,   11.09,    8.05,    6.91,    6.13,-999,              2.05
50.12151,22.00971,2017,02,24,   11.92,    4.41,    4.94,   78.03,   97.19,   13.60,   10.09,    9.83,    8.39,-999,              1.70
50.12151,22.00971,2017,02,25,    6.05,   -1.42,   -1.18,   79.53,   99.01,    9.16,    6.33,    5.35,    6.50,-999,              2.89
50.12151,22.00971,2017,02,26,    6.65,    0.51,    1.11,   76.35,   98.88,    9.21,    6.33,    2.47,    3.15,-999,              1.90
50.12151,22.00971,2017,02,27,   11.78,    3.53,    3.89,   70.28,   98.57,    8.01,    5.15,    5.16,    1.85,              3.15,              3.13
50.12151,22.00971,2017,02,28,   10.61,    5.91,    6.56,   80.56,   97.57,   11.33,    7.42,    7.32,    8.47,              3.19,              3.19
50.12151,22.00971,2017,03,01,    7.83,    4.10,    4.69,   89.16,   97.54,    7.55,    4.70,    5.33,    3.84,-999,              0.96
50.12151,22.00971,2017,03,02,   11.44,    4.09,    4.55,   79.41,   98.07,   10.32,    7.06,    6.92,    6.02,              3.08,              2.47
50.12151,22.00971,2017,03,03,    8.82,    2.98,    3.66,   78.99,   98.80,    8.10,    5.48,    6.30,    5.65,-999,              2.09
50.12151,22.00971,2017,03,04,   12.58,    5.60,    6.13,   73.49,   98.20,   10.34,    6.72,    3.65,    4.97,-999,              2.28
50.12151,22.00971,2017,03,05,   10.22,    9.06,    9.52,   79.63,   97.83,    9.39,    6.21,    5.73,    6.56,-999,              2.87
50.12151,22.00971,2017,03,06,    6.01,    5.02,    5.48,   93.00,   97.41,    6.53,    4.38,    5.71,    5.65,-999,              1.11
50.12151,22.00971,2017,03,07,   11.12,    3.98,    5.02,   74.63,   98.14,    3.00,    2.07,    4.32,    2.55,              3.40,              2.98
50.12151,22.00971,2017,03,08,    4.04,    2.21,    2.40,   93.24,   99.42,    4.52,    3.28,    4.66,    4.48,-999,              0.88
50.12151,22.00971,2017,03,09,    9.28,    4.57,    4.36,   87.77,   98.94,    4.87,    3.33,    5.37,    4.91,-999,              1.74
50.12151,22.00971,2017,03,10,    7.89,    4.27,    3.45,   81.71,   98.89,    3.79,    2.60,    6.52,    4.31,-999,              0.69
50.12151,22.00971,2017,03,11,    7.45,    2.96,    2.74,   84.52,   99.28,    6.08,    3.92,    2.38,    1.84,-999,              1.85
50.12151,22.00971,2017,03,12,    6.13,    2.29,    2.24,   86.23,   99.19,    6.59,    4.50,    3.22,    4.41,-999,              1.21
50.12151,22.00971,2017,03,13,    6.47,    3.16,    2.69,   90.36,   99.60,    3.88,    2.68,    2.14,    1.12,-999,              1.00
50.12151,22.00971,2017,03,14,    8.01,    2.34,    3.15,   78.89,   99.86,    3.72,    2.60,    3.88,    3.00,-999,              2.09
50.12151,22.00971,2017,03,15,   10.63,    2.33,    3.00,   84.52,   99.52,    8.51,    5.50,    6.04,    5.30,-999,              1.08
50.12151,22.00971,2017,03,16,    8.93,    2.33,    2.51,   81.67,   99.12,    9.86,    6.65,    6.30,    7.39,-999,              1.75
50.12151,22.00971,2017,03,17,   12.91,    4.53,    4.40,   75.40,   98.59,    6.57,    4.63,    8.75,    5.62,-999,              3.29
50.12151,22.00971,2017,03,18,    4.23,    4.05,    4.11,   88.38,   97.35,    8.36,    6.33,   10.59,    7.50,-999,              1.60
50.12151,22.00971,2017,03,19,    6.07,    2.38,    2.55,   74.62,   97.65,   11.39,    8.48,   12.59,   10.69,-999,              0.87
50.12151,22.00971,2017,03,20,   10.42,    4.48,    4.91,   93.64,   97.96,    6.72,    4.28,    4.14,    4.70,-999,              1.81
50.12151,22.00971,2017,03,21,   10.89,    7.91,    8.26,   86.47,   98.24,    6.57,    4.44,    4.60,    4.61,-999,              2.49
50.12151,22.00971,2017,03,22,    7.01,    6.29,    6.20,   93.84,   98.77,    5.52,    4.27,    6.06,    4.59,-999,              1.58
50.12151,22.00971,2017,03,23,    6.84,    5.28,    5.38,   93.65,   99.24,    7.42,    5.35,    3.80,    4.63,-999,              1.00
50.12151,22.00971,2017,03,24,    9.01,    4.89,    5.18,   89.23,   99.69,    5.80,    4.10,    2.28,    3.15,-999,              1.16
50.12151,22.00971,2017,03,25,   12.27,    4.22,    4.34,   72.35,   99.50,    7.17,    5.13,    6.49,    5.67,-999,              4.04
50.12151,22.00971,2017,03,26,    8.93,    2.78,    2.52,   77.26,   99.43,    6.54,    4.92,    6.43,    5.00,-999,              1.39
